Date,Open,High,Low,Close,Adj Close,Volume
2013-01-29,195.353729,196.682602,194.684509,194.933075,138.458817,3783487
2013-01-30,194.732315,195.869980,194.254303,194.569794,138.200836,3136326
2013-01-31,194.378586,195.478012,194.034424,194.139572,137.895172,3233604
2013-02-01,195.650101,196.319305,194.875717,196.156784,139.328003,3525752
2013-02-04,195.210327,196.003830,194.617584,194.827911,138.384140,3335485
2013-02-05,195.325043,195.745697,193.604202,193.871887,137.705048,3804197
2013-02-06,191.577438,192.437866,190.783936,192.179733,137.077728,3790913
2013-02-07,191.797318,192.074570,189.942642,190.956024,136.204865,3218228
2013-02-08,191.175903,193.202682,190.898666,192.810699,137.527756,3026392
2013-02-11,192.141495,193.068832,190.965576,191.357559,136.491241,3080156
2013-02-12,191.214142,191.912048,190.267685,191.242828,136.409424,2575043
2013-02-13,191.826004,192.112808,190.793503,191.290634,136.443542,2269611
2013-02-14,190.946457,191.510513,190.497131,190.869980,136.143463,3445733
2013-02-15,191.185471,192.399612,191.032501,192.141495,137.050430,3794679
2013-02-19,191.778198,193.011475,191.414917,191.510513,136.600372,3136222
2013-02-20,191.797318,192.848953,190.114716,190.544937,135.911591,3886308
2013-02-21,189.894836,190.315491,189.397705,189.608032,135.243362,4103353
2013-02-22,190.468445,192.246658,190.095596,192.246658,137.125458,3250863
2013-02-25,192.801147,193.585083,188.824097,188.824097,134.684204,4021661
2013-02-26,189.894836,191.108994,189.139572,190.382416,135.795700,3547614
2013-02-27,190.143402,193.833649,189.866150,193.432129,137.971024,4377615
2013-02-28,193.288712,194.187378,191.959854,191.998093,136.948120,4904903
2013-03-01,191.826004,194.015289,190.592728,193.986618,138.366486,3460482
2013-03-04,193.680695,196.166351,193.642441,196.166351,139.921265,3863296
2013-03-05,196.806885,198.565964,196.644363,197.447418,140.835007,3982959
2013-03-06,197.925430,199.321228,197.571701,199.216064,142.096588,3760161
2013-03-07,199.130020,200.382416,199.082214,200.210327,142.805740,4063082
2013-03-08,200.621414,201.472275,200.219879,201.128113,143.460388,3870723
2013-03-11,200.803055,200.956024,199.847031,200.841293,143.255798,3189986
2013-03-12,200.191208,201.462708,199.894836,201.290634,143.576279,3756814
2013-03-13,200.956024,203.021027,200.544937,202.734222,144.605972,3510271
2013-03-14,202.820267,206.367111,202.820267,206.309753,147.156326,5758753
2013-03-15,205.908218,206.405350,204.024857,205.468445,146.556259,8295094
2013-03-18,203.537292,205.066925,203.288712,203.833649,145.390182,3144276
2013-03-19,204.713196,205.659653,202.514343,204.053543,145.547058,3345736
2013-03-20,205.315491,206.328873,204.875717,205.602295,146.651688,3157874
2013-03-21,203.594650,203.632889,200.869980,202.925430,144.742386,6098598
2013-03-22,202.877625,203.795410,202.313583,202.753342,144.619614,3170949
2013-03-25,203.193115,203.451248,200.812622,201.472275,143.705872,3391655
2013-03-26,202.456985,203.154877,202.198853,203.021027,144.810547,2406114
2013-03-27,201.682602,202.829834,200.860428,201.615677,143.808151,3371676
2013-03-28,200.602295,204.053543,200.516251,203.919693,145.451569,3922395
2013-04-01,203.441681,204.110901,201.959854,203.040146,144.824188,2243147
2013-04-02,203.556412,205.267685,202.265778,204.933075,146.174393,3260173
2013-04-03,204.894836,205.439774,203.279160,203.307846,145.015137,3272725
2013-04-04,203.412994,203.565964,200.803055,202.017212,144.094574,3880137
2013-04-05,199.904404,200.611862,197.265778,200.200760,142.798965,4338808
2013-04-08,199.875717,200.114716,198.212234,200.114716,142.737579,2459355
2013-04-09,200.344162,200.764816,199.435944,200.019119,142.669403,2695856
2013-04-10,202.543015,203.164429,201.214142,202.676865,144.565094,3686313
2013-04-11,202.198853,203.718933,201.577438,203.556412,145.192459,3823758
2013-04-12,201.520081,202.189301,200.554489,202.084137,144.142303,3311008
2013-04-15,201.185471,202.380493,200.057358,200.057358,142.696609,4412133
2013-04-16,201.567871,202.676865,200.000000,202.676865,144.565094,2991037
2013-04-17,201.271515,201.806885,200.286804,200.449326,142.976227,3420211
2013-04-18,200.869980,201.003830,197.084137,198.040146,141.257828,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,129.563065,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,128.083282,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,130.660919,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,130.729080,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,132.256577,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,132.502090,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,135.802475,6205290
2013-04-30,190.372849,193.680695,188.671127,193.632889,138.114166,7886735
2013-05-01,192.992355,193.279160,190.439774,190.850861,136.129822,5124459
2013-05-02,191.319305,193.527725,190.965576,193.489487,138.011887,4126575
2013-05-03,194.971313,196.290634,194.789673,195.516251,139.457565,4699364
2013-05-06,194.827911,195.019119,192.657745,193.862335,138.277847,5048519
2013-05-07,193.891006,194.770554,192.782028,194.674957,138.857468,3609746
2013-05-08,194.015289,195.841293,193.604202,195.812622,140.323624,3767378
2013-05-09,195.688339,195.984711,193.804977,194.302109,139.241135,3705246
2013-05-10,194.426392,195.535370,193.900574,195.478012,140.083801,3430043
2013-05-13,195.200760,195.478012,193.326965,193.565964,138.713547,3816226
2013-05-14,193.202682,194.713196,193.193115,194.273422,139.220596,3869886
2013-05-15,193.355637,194.722748,193.154877,194.378586,139.295959,4213393
2013-05-16,195.028687,197.504776,195.028687,195.688339,140.234573,4714322
2013-05-17,196.223709,200.286804,195.975143,199.273422,142.803696,5966489
2013-05-20,198.871887,199.952194,198.298279,198.470367,142.228241,3780767
2013-05-21,198.126190,200.267685,197.896744,199.474182,142.947556,3120113
2013-05-22,199.330780,200.908218,197.055450,197.887192,141.810287,5425393
2013-05-23,196.443588,199.435944,196.108994,197.093689,141.241669,5417339
2013-05-24,195.688339,197.351822,195.430206,196.673035,140.940216,3447407
2013-05-28,198.317398,199.416824,198.049713,198.642441,142.351517,4196029
2013-05-29,197.151047,199.254303,196.978973,198.776291,142.447433,3597612
2013-05-30,197.868073,201.711288,197.868073,200.152969,143.433990,4602086
2013-05-31,199.416824,202.657745,198.871887,198.871887,142.515961,5176654
2013-06-03,199.091782,200.812622,198.212234,199.761002,143.153091,3474812
2013-06-04,199.426392,199.808792,196.061188,197.122375,141.262222,3763822
2013-06-05,196.137665,197.217972,193.499039,193.824097,138.898605,4409308
2013-06-06,194.072662,195.219879,192.609940,194.837479,139.624771,3848652
2013-06-07,195.841293,197.275330,195.133850,197.275330,141.371841,3089256
2013-06-10,197.868073,197.877625,195.889099,196.003830,140.460648,2774306
2013-06-11,194.235184,196.892929,193.604202,195.009567,139.748154,2943862
2013-06-12,195.592728,196.204590,191.692154,192.351822,137.843521,3566651
2013-06-13,192.170166,195.411087,191.529633,194.808792,139.604279,3032877
2013-06-14,195.000000,195.736145,192.934998,193.307846,138.528595,2933507
2013-06-17,194.493301,196.147232,193.642441,194.110901,139.104095,3368015
2013-06-18,194.091782,197.026764,193.948380,195.860428,140.357925,3428579
2013-06-19,195.449326,196.013382,193.049713,193.059280,138.350525,2977021
2013-06-20,191.845123,192.829834,188.604202,188.671127,135.205887,4722481
2013-06-21,189.770554,189.789673,185.028687,186.864243,133.910995,9324881
2013-06-24,185.458893,186.338425,182.925430,185.028687,132.595612,4556585
2013-06-25,186.720840,186.988525,184.655838,186.405350,133.582123,4023125
2013-06-26,187.351822,187.600388,185.946457,186.290634,133.499954,3472929
2013-06-27,187.428299,188.240921,186.701721,187.045883,134.041122,3675853
2013-06-28,183.298279,184.187378,180.124283,182.705551,130.930847,10518367
2013-07-01,183.699814,185.277252,182.715103,182.868073,131.047256,4646750
2013-07-02,182.390060,184.732315,181.892929,183.078400,131.197968,3825954
2013-07-03,182.581268,185.678772,182.131927,184.751434,132.396927,1958740
2013-07-05,185.936905,186.577438,183.891006,186.357559,133.547913,2516048
2013-07-08,186.998093,187.170166,186.051620,186.405350,133.582123,3083085
2013-07-09,183.441681,184.321228,182.390060,182.887192,131.060928,5443593
2013-07-10,183.087952,184.923523,182.858505,183.795410,131.711792,4071032
2013-07-11,185.258133,185.573608,184.139572,184.321228,132.088608,4369665
2013-07-12,184.579346,185.181641,183.164429,183.623322,131.588470,4701456
2013-07-15,183.957932,186.319305,183.250473,185.468445,132.910706,5935736
2013-07-16,185.506699,186.022949,184.206497,185.325043,132.807983,3917584
2013-07-17,186.156784,186.319305,184.541107,185.994263,133.287552,7184346
2013-07-18,189.550674,192.103256,187.370941,189.282990,135.644333,8779496
2013-07-19,189.206497,189.282990,184.741867,185.028687,132.595612,7319490
2013-07-22,184.894836,187.179733,184.780121,185.554489,132.972412,3554308
2013-07-23,185.669220,187.791580,185.564056,186.405350,133.582123,2995535
2013-07-24,187.332703,188.623322,187.246658,187.963669,134.698883,3093963
2013-07-25,187.667297,189.130020,187.055450,188.546844,135.116791,3152958
2013-07-26,187.944550,188.690247,186.424469,188.671127,135.205887,2599415
2013-07-29,188.173996,188.518158,186.931168,187.581268,134.424805,2210930
2013-07-30,188.326965,189.130020,187.198853,187.390060,134.287827,2785707
2013-07-31,185.936905,188.250473,185.936905,186.462708,133.623245,3985260
2013-08-01,188.001907,188.499039,186.816437,187.198853,134.150757,3010074
2013-08-02,186.902481,186.902481,184.722748,186.577438,133.705429,4052204
2013-08-05,186.577438,187.265778,185.803055,186.902481,133.938416,2605481
2013-08-06,183.804977,184.043976,181.902481,182.590820,130.848587,6211671
2013-08-07,181.261948,181.577438,179.780121,180.267685,129.829529,4081178
2013-08-08,181.118546,181.520081,178.575531,179.665390,129.395737,4756790
2013-08-09,179.732315,180.841293,178.776291,179.560226,129.320053,3399082
2013-08-12,178.747604,181.223709,178.671127,180.774384,130.194473,3165719
2013-08-13,181.204590,181.634796,179.311661,180.133850,129.733124,3705873
2013-08-14,180.286804,180.621414,179.063095,179.282990,129.120407,3025346
2013-08-15,178.040146,178.776291,177.294449,177.619507,127.922333,3862250
2013-08-16,177.380493,178.260040,177.189301,177.189301,127.612473,3584014
2013-08-19,177.151047,178.298279,175.889099,176.128113,126.848213,3398349
2013-08-20,176.261948,177.466537,175.114716,176.443588,127.075424,3261219
2013-08-21,176.548752,178.365204,176.175903,176.730408,127.281982,3714346
2013-08-22,177.485657,178.059280,176.147232,177.045883,127.509224,2462598
2013-08-23,177.189301,177.571701,176.453156,177.265778,127.667542,2398164
2013-08-26,177.122375,178.776291,176.558319,176.615677,127.199371,2270238
2013-08-27,175.554489,176.386230,174.541107,174.703629,125.822304,3337472
2013-08-28,174.646271,175.401535,173.135757,174.149139,125.422958,4162243
2013-08-29,173.957932,175.621414,173.460800,174.608032,125.753441,3118021
2013-08-30,174.713196,174.942642,173.527725,174.254303,125.498672,2856626
2013-09-03,175.554489,176.214142,174.483749,175.869980,126.662315,3647611
2013-09-04,175.506699,176.089859,174.292542,175.076477,126.090828,2717403
2013-09-05,175.286804,176.864243,175.019119,176.051620,126.793121,2999510
2013-09-06,176.529633,176.854691,174.617584,174.980881,126.021935,3037061
2013-09-09,175.602295,177.332703,175.248566,176.845123,127.364594,3155991
2013-09-10,178.967499,179.397705,178.173996,178.393875,128.480042,3294482
2013-09-11,178.613770,182.476105,178.604202,182.313583,131.303055,5191193
2013-09-12,182.562134,182.906311,181.500961,182.342255,131.323654,3509121
2013-09-13,182.801147,184.608032,182.600388,183.718933,132.315140,3881078
2013-09-16,185.181641,186.242828,184.139572,184.655838,132.989929,4081910
2013-09-17,184.913956,185.611862,183.393875,183.709366,132.308243,3065721
2013-09-18,184.130020,186.319305,183.556412,185.869980,133.864334,4018523
2013-09-19,185.640533,186.319305,184.722748,184.885284,133.155167,3324293
2013-09-20,185.430206,185.879547,181.663483,181.663483,130.834839,8918091
2013-09-23,181.701721,183.948380,181.003830,182.590820,131.502701,3494477
2013-09-24,182.533463,183.135757,181.319305,181.615677,130.800415,3227224
2013-09-25,181.778198,182.237091,180.210327,181.137665,130.456100,2776607
2013-09-26,181.739960,183.326965,181.128113,181.854691,130.972534,2189906
2013-09-27,180.564056,180.630981,178.250473,178.699814,128.700333,4085153
2013-09-30,177.399612,178.527725,176.233276,177.036331,127.502274,4161197
2013-10-01,177.189301,178.441681,176.529633,178.183563,128.328506,2804535
2013-10-02,177.380493,178.116638,176.300186,176.826004,127.350822,3783487
2013-10-03,176.577438,176.826004,174.952194,175.774384,126.593491,3359543
2013-10-04,176.070740,176.988525,175.506699,176.003830,126.758728,2995326
2013-10-07,173.852768,175.248566,173.852768,174.005737,125.319672,4148854
2013-10-08,173.891006,173.986618,170.850861,170.860428,123.054390,5834902
2013-10-09,171.481842,173.680695,171.223709,173.346085,124.844612,4626981
2013-10-10,175.114716,176.644363,174.340347,176.644363,127.219994,3827209
2013-10-11,177.103256,178.040146,176.022949,177.973236,128.177078,3381300
2013-10-14,177.256210,178.766724,176.309753,178.747604,128.734787,2785603
2013-10-15,177.571701,177.762909,176.118546,176.539200,127.144264,3519895
2013-10-16,177.265778,178.518158,176.854691,178.518158,128.569565,7027028
2013-10-17,166.195023,169.216064,164.980881,167.141495,120.375984,23397869
2013-10-18,167.112808,167.304016,165.630981,166.137665,119.653046,11033208
2013-10-21,166.749527,167.065002,165.038239,165.258133,119.019646,7425240
2013-10-22,165.726578,167.848953,165.344162,167.275330,120.472389,7298256
2013-10-23,167.390060,168.250473,166.730408,168.040146,121.023232,5658232
2013-10-24,168.671127,170.066925,168.499039,169.980881,122.420967,5787832
2013-10-25,170.583176,171.223709,168.508606,169.072662,121.766876,5065569
2013-10-28,169.254303,170.066925,168.451248,169.550674,122.111145,3883484
2013-10-29,169.808792,174.302109,169.694077,174.110901,125.395432,9314212
2013-10-30,173.699814,174.168259,171.950287,172.227539,124.039009,5516290
2013-10-31,171.749527,173.680695,171.166351,171.328873,123.391785,4516733
2013-11-01,171.902481,172.409180,171.013382,171.347992,123.405563,3812147
2013-11-04,171.988525,172.848953,171.453156,172.342255,124.121635,3643532
2013-11-05,171.644363,171.892929,169.894836,170.028687,122.455360,6377253
2013-11-06,170.086044,171.845123,169.961761,171.309753,124.040573,4770492
2013-11-07,171.701721,173.412994,171.701721,172.084137,124.601303,5459597
2013-11-08,170.965576,172.160614,169.550674,172.074570,124.594353,6563650
2013-11-11,172.265778,175.325043,172.122375,174.837479,126.594917,5462526
2013-11-12,174.502869,175.956024,174.244736,175.019119,126.726418,4454391
2013-11-13,174.254303,175.478012,173.604202,175.478012,127.058731,4920802
2013-11-14,172.543015,175.143402,171.759079,174.196945,126.131119,6612289
2013-11-15,174.359467,175.219879,173.193115,175.133850,126.809502,5414201
2013-11-18,175.449326,176.854691,175.210327,176.357559,127.695541,5590765
2013-11-19,176.510513,178.011475,176.051620,177.103256,128.235489,4787542
2013-11-20,177.074570,178.049713,176.529633,177.045883,128.193985,3813507
2013-11-21,177.380493,177.581268,175.344162,176.032501,127.460167,4664637
2013-11-22,175.430206,176.854691,172.007645,173.326965,125.501183,7960269
2013-11-25,172.323135,172.801147,170.000000,171.070740,123.867531,7491347
2013-11-26,170.812622,171.070740,169.512421,169.512421,122.739197,6020776
2013-11-27,170.009567,172.256210,170.000000,171.099426,123.888283,4807939
2013-11-29,171.328873,172.810699,171.128113,171.778198,124.379807,3002543
2013-12-02,171.567871,171.692154,169.330780,169.674957,122.856895,4769760
2013-12-03,169.216064,170.391968,167.915863,168.336517,121.887772,6133744
2013-12-04,167.657745,169.694077,167.456985,168.011475,121.652390,5509700
2013-12-05,168.403442,169.082214,167.571701,168.336517,121.887772,4586605
2013-12-06,168.929260,170.172089,168.269592,169.856598,122.988373,4957831
2013-12-09,170.162521,170.315491,169.053543,169.655838,122.843071,3971244
2013-12-10,169.120453,169.856598,168.317398,169.330780,122.607628,4317679
2013-12-11,169.216064,169.942642,167.399612,167.495224,121.278618,4278558
2013-12-12,167.361374,168.068832,165.678772,165.745697,120.011787,5932494
2013-12-13,165.889099,166.711288,165.133850,165.200760,119.617249,4376882
2013-12-16,165.602295,170.506699,165.133850,170.028687,123.113007,7862782
2013-12-17,169.560226,169.684509,167.418732,168.030594,121.666229,5723607
2013-12-18,168.690247,170.879547,167.160614,170.841293,123.701408,5959794
2013-12-19,170.057358,172.600388,170.057358,172.294449,124.753578,6199642
2013-12-20,172.198853,173.996170,172.103256,172.103256,124.615105,8005561
2013-12-23,173.087952,174.885284,172.667297,174.216064,126.144974,4267575
2013-12-24,173.957932,175.430206,173.910141,175.162521,126.830261,1687826
2013-12-26,175.487579,177.399612,175.439774,177.198853,128.304688,3478682
2013-12-27,177.667297,178.298279,176.443588,176.940720,128.117813,3537154
2013-12-30,177.170166,178.489487,176.548752,178.212234,129.038498,3157456
2013-12-31,178.288712,179.531555,178.107071,179.321228,129.841461,3786206
2014-01-02,178.977051,179.158707,177.055450,177.370941,128.429291,4755639
2014-01-03,177.657745,179.110901,177.151047,178.432129,129.197678,4250107
2014-01-06,178.919693,179.120453,177.151047,177.820267,128.754669,4254919
2014-01-07,178.193115,181.978973,178.183563,181.367111,131.322815,6205186
2014-01-08,181.003830,181.089859,179.024857,179.703629,130.118362,4815470
2014-01-09,180.707458,181.166351,178.346085,179.139572,129.709930,4520080
2014-01-10,180.028687,180.277252,178.087952,179.024857,129.626892,4207430
2014-01-13,178.068832,178.728485,175.774384,176.061188,127.480949,6050796
2014-01-14,176.921600,178.231354,175.793503,177.743790,128.699280,4831683
2014-01-15,177.648178,180.353729,177.332703,179.483749,129.959152,5038059
2014-01-16,179.282990,180.678772,178.585083,180.458893,130.665222,4989734
2014-01-17,179.770554,182.418732,179.598465,181.730408,131.585922,7996252
2014-01-21,181.864243,182.017212,178.575531,180.143402,130.436783,11585810
2014-01-22,173.307846,175.430206,171.768646,174.235184,126.158813,14430721
2014-01-23,173.451248,175.640533,172.762909,174.694077,126.491043,7294699
2014-01-24,173.279160,174.770554,171.739960,171.739960,124.352081,7207568
2014-01-27,171.711288,171.749527,169.847031,170.076477,123.147636,5448196
2014-01-28,170.219879,170.602295,168.412994,169.072662,122.420822,5578632
2014-01-29,168.240921,170.678772,168.154877,168.642441,122.109253,5199561
2014-01-30,169.378586,170.038239,168.604202,169.560226,122.773811,5076970
2014-01-31,168.365204,170.019119,167.629059,168.910141,122.303047,5432296
2014-02-03,168.279160,168.279160,165.124283,165.296371,119.686485,7517393
2014-02-04,165.898666,166.108994,164.780121,165.238998,119.644928,4549891
2014-02-05,164.617584,167.275330,164.617584,166.577438,120.614059,4929066
2014-02-06,166.319305,167.160614,166.147232,166.988525,121.574554,4489641
2014-02-07,167.915863,169.751434,167.370941,169.455063,123.370300,4908773
2014-02-10,169.187378,169.837479,168.499039,169.349899,123.293747,3703258
2014-02-11,169.034424,172.456985,169.024857,171.797318,125.075508,4861076
2014-02-12,171.625244,173.279160,171.376678,172.313583,125.451431,4166218
2014-02-13,170.382416,174.340347,170.038239,173.843216,126.565048,4688172
2014-02-14,173.288712,176.319305,173.030594,175.611862,127.852722,4874255
2014-02-18,175.124283,175.908218,174.302109,175.133850,127.504715,4639219
2014-02-19,174.703629,177.485657,174.388138,174.904404,127.337639,4886389
2014-02-20,174.913956,176.730408,174.751434,176.156784,128.249435,5196737
2014-02-21,176.147232,177.543015,174.588913,174.751434,127.226303,5961468
2014-02-24,174.780121,177.017212,174.780121,175.382416,127.685692,4806684
2014-02-25,175.449326,176.481842,174.837479,175.172089,127.532578,4081806
2014-02-26,175.850861,177.131927,175.487579,175.965576,128.110229,3912772
2014-02-27,175.745697,177.772461,175.726578,177.122375,128.952423,4003879
2014-02-28,177.227539,177.934998,175.573608,177.026764,128.882813,4882623
2014-03-03,175.267685,176.520081,174.780121,176.156784,128.249435,4131805
2014-03-04,177.638626,178.929260,177.514343,178.240921,129.766769,4950718
2014-03-05,178.365204,179.684509,178.202682,178.910141,130.253983,3645519
2014-03-06,179.130020,180.105164,178.680695,179.388138,130.602005,3992896
2014-03-07,180.066925,180.611862,178.948380,179.426392,130.629807,4307219
2014-03-10,179.302109,180.086044,177.676865,178.193115,129.731979,4802395
2014-03-11,179.168259,180.162521,177.858505,178.546844,129.989471,4424057
2014-03-12,177.829834,179.206497,177.715103,178.030594,129.613632,5055318
2014-03-13,178.212234,178.776291,175.630981,175.812622,127.998878,5139207
2014-03-14,175.803055,176.185471,174.196945,174.196945,126.822586,5742854
2014-03-17,174.627151,178.154877,174.627151,177.638626,129.328247,5165253
2014-03-18,177.810699,179.636703,177.380493,178.594650,130.024277,4143520
2014-03-19,177.437866,178.489487,175.430206,176.587006,128.562653,4522799
2014-03-20,176.357559,179.980881,176.070740,179.636703,130.782990,5295480
2014-03-21,180.210327,180.401535,178.202682,178.460800,129.926865,13111819
2014-03-24,179.187378,181.108994,179.130020,179.971313,131.026581,6002471
2014-03-25,180.458893,186.806885,180.401535,186.462708,135.752563,11414684
2014-03-26,186.405350,187.026764,183.518158,184.149139,134.068176,7166878
2014-03-27,183.470367,184.196945,180.994263,181.481842,132.126282,7079014
2014-03-28,181.587006,184.149139,180.793503,182.074570,132.557831,5433342
2014-03-31,183.212234,185.248566,182.982788,184.024857,133.977768,8930016
2014-04-01,184.627151,186.548752,184.302109,185.946457,135.376740,5642229
2014-04-02,185.697891,185.946457,184.024857,185.038239,134.715515,5150609
2014-04-03,184.703629,184.875717,183.891006,184.216064,134.116943,4279291
2014-04-04,184.627151,185.439774,182.868073,183.336517,133.476578,6370035
2014-04-07,183.288712,186.720840,183.145309,185.965576,135.390640,7050563
2014-04-08,185.363297,185.630981,184.216064,184.789673,134.534546,5360750
2014-04-09,185.353729,188.336517,185.086044,187.992355,136.866272,5732185
2014-04-10,187.437866,190.449326,187.055450,187.074570,136.198029,8805123
2014-04-11,186.462708,188.336517,185.726578,186.606125,135.856964,5057410
2014-04-14,187.609940,189.521988,187.265778,189.072662,137.652725,5680931
2014-04-15,187.361374,188.728485,186.826004,188.355637,137.130692,5597460
2014-04-16,189.340347,189.971313,186.424469,187.762909,136.699142,8919556
2014-04-17,179.015289,182.313583,178.785858,181.653915,132.251602,11767082
2014-04-21,181.453156,184.330780,181.395798,183.814529,133.824585,5669006
2014-04-22,183.565964,184.512421,182.791580,183.699814,133.741074,4057016
2014-04-23,183.355637,183.948380,181.749527,183.298279,133.448730,4954274
2014-04-24,183.766724,183.766724,181.673035,181.854691,132.397766,4609827
2014-04-25,182.160614,182.284897,180.793503,181.290634,131.987122,4049066
2014-04-28,182.734222,185.458893,182.198853,184.646271,134.430145,5897662
2014-04-29,185.076477,187.323135,184.904404,186.529633,135.801300,4839110
2014-04-30,185.831741,188.202682,185.803055,187.829834,136.747879,4400313
2014-05-01,187.676865,188.087952,184.655838,185.019119,134.701584,3843004
2014-05-02,185.229446,185.315491,182.839386,183.021027,133.246887,3190195
2014-05-05,182.648178,183.068832,181.453156,182.848953,133.121597,2324317
2014-05-06,182.533463,182.552582,180.927338,181.673035,132.265503,3335380
2014-05-07,181.013382,181.931168,178.709366,180.975143,132.524536,3996766
2014-05-08,180.841293,182.189301,179.952194,180.602295,132.251511,2543767
2014-05-09,180.669220,182.208420,180.086044,181.720840,133.070587,2365634
2014-05-12,182.715103,184.531555,182.543015,184.101334,134.813782,3951160
2014-05-13,184.311661,184.541107,183.326965,183.738052,134.547745,2329024
2014-05-14,183.470367,183.546844,179.894836,180.420654,132.118484,5493069
2014-05-15,180.755264,180.764816,177.992355,178.260040,130.536331,4395501
2014-05-16,178.078400,179.168259,177.753342,178.833649,130.956360,4131177
2014-05-19,178.403442,178.900574,177.858505,178.776291,130.914337,3421152
2014-05-20,178.059280,178.489487,176.577438,176.759079,129.437225,3165719
2014-05-21,177.676865,178.929260,176.816437,178.193115,130.487320,3125448
2014-05-22,178.250473,178.250473,176.892929,177.514343,129.990234,2320028
2014-05-23,177.667297,177.954117,177.160614,177.762909,130.172272,2680793
2014-05-27,176.673035,177.485657,175.841293,176.653915,129.360199,5014315
2014-05-28,176.367111,176.749527,174.894836,175.028687,128.170074,3892794
2014-05-29,175.564056,175.697891,174.311661,175.678772,128.646088,2886855
2014-05-30,175.315491,176.453156,174.464630,176.252396,129.066162,4833043
2014-06-02,176.634796,178.087952,176.548752,177.523895,129.997253,3347723
2014-06-03,177.390060,177.590820,176.022949,176.261948,129.073166,2632887
2014-06-04,176.587006,177.294449,176.099426,176.395798,129.171188,2486133
2014-06-05,176.539200,177.906311,175.831741,177.801147,130.200272,2983401
2014-06-06,178.269592,179.397705,177.724670,178.173996,130.473297,3448348
2014-06-09,178.030594,179.388138,177.782028,178.030594,130.368286,2853906
2014-06-10,178.011475,178.030594,175.736145,176.185471,129.017136,4346025
2014-06-11,175.535370,176.099426,174.005737,174.235184,127.589005,4248538
2014-06-12,174.455063,174.521988,172.954117,173.250473,126.867905,4628864
2014-06-13,173.996170,174.952194,173.537292,174.531555,127.806053,2901186
2014-06-16,174.378586,174.674957,173.269592,174.330780,127.658997,3719785
2014-06-17,173.900574,174.770554,173.575531,174.244736,127.595978,2574101
2014-06-18,174.034424,175.535370,173.795410,175.525818,128.534073,4112663
2014-06-19,176.022949,176.357559,174.340347,174.780121,127.987999,3714451
2014-06-20,174.560226,174.636703,173.422562,173.565964,127.098961,11178393
2014-06-23,173.919693,174.235184,173.040146,174.130020,127.511986,3380358
2014-06-24,173.518158,174.952194,172.705551,172.925430,126.629852,4053668
2014-06-25,172.323135,173.011475,172.141495,172.772461,126.517868,2889889
2014-06-26,172.915863,173.393875,171.386230,172.437866,126.272858,3408391
2014-06-27,171.864243,174.435944,171.759079,173.718933,127.210938,4785973
2014-06-30,173.355637,173.929260,172.332703,173.298279,126.902901,4418095
2014-07-01,173.709366,179.034424,173.709366,178.154877,130.459335,6948683
2014-07-02,178.145309,180.678772,177.982788,180.105164,131.887466,5327278
2014-07-03,180.105164,180.506699,179.110901,180.238998,131.985428,2533830
2014-07-07,179.359467,179.990433,179.196945,179.770554,131.642456,3094800
2014-07-08,179.397705,179.808792,178.173996,178.986618,131.068375,3279315
2014-07-09,179.426392,180.592728,178.671127,180.133850,131.908463,3461842
2014-07-10,178.240921,179.780121,178.021027,179.445511,131.404419,3323979
2014-07-11,179.474182,180.066925,178.499039,179.732315,131.614410,2513015
2014-07-14,180.258133,182.065002,180.238998,181.510513,132.916534,4708151
2014-07-15,181.204590,181.720840,179.933075,180.200760,131.957458,5088476
2014-07-16,183.785858,184.856598,182.370941,183.900574,134.666779,8171980
2014-07-17,183.900574,187.332703,183.556412,184.024857,134.757767,9280426
2014-07-18,183.518158,184.933075,181.644363,184.034424,134.764771,8542054
2014-07-21,182.887192,183.269592,180.927338,182.456985,133.609634,4345502
2014-07-22,183.164429,186.156784,183.135757,185.554489,135.877884,5076238
2014-07-23,185.573608,186.328873,185.057358,185.114716,135.555862,3749073
2014-07-24,185.420654,187.017212,185.229446,186.653915,136.682999,3778884
2014-07-25,186.711288,187.284897,185.267685,185.850861,136.094925,3531714
2014-07-28,185.755264,187.762909,185.133850,187.170166,137.061020,3391550
2014-07-29,186.711288,187.275330,185.984711,186.013382,136.213928,3414249
2014-07-30,186.615677,187.370941,184.416824,185.468445,135.814865,4125215
2014-07-31,184.359467,185.745697,183.116638,183.240921,134.183701,4401045
2014-08-01,182.122375,183.078400,180.554489,180.831741,132.419510,5419431
2014-08-04,181.022949,181.596558,180.305923,181.300186,132.762543,2223691
2014-08-05,180.449326,180.879547,178.240921,178.871887,130.984375,3460063
2014-08-06,177.208420,178.661575,176.328873,177.791580,130.963226,4023962
2014-08-07,178.432129,178.470367,175.506699,176.195023,129.787170,2833196
2014-08-08,176.290634,178.460800,175.506699,178.422562,131.428040,2909449
2014-08-11,179.550674,180.076477,178.087952,179.225616,132.019547,2643451
2014-08-12,179.206497,180.391968,178.594650,179.101334,131.928055,1944096
